core_str,StreamKey,trait_name,trait_value,sample_size,hit_count,hit_rate_pct,baseline_rate_pct,relative_lift_x,lift_pct_points,confidence_score,sample_tier,meets_signal_floor,usable_narrow_stream_seed_signal,usable_watch_only_signal
067,"Washington, D.C. | DC-4 1:50pm",seed_parity,EEEO,83,3,3.614,0.36,10.046,3.255,0.040611,CANDIDATE_50_99,False,True,True
067,"Washington, D.C. | DC-4 7:50pm",seed_parity,EOEE,83,3,3.614,0.36,10.046,3.255,0.040611,CANDIDATE_50_99,False,True,True
067,"Washington, D.C. | DC-4 7:50pm",seed_highlow,LLLH,88,3,3.409,0.36,9.475,3.049,0.038041,CANDIDATE_50_99,False,True,True
067,Puerto Rico | Pega 4 Día,seed_consec_links,2,102,3,2.941,0.36,8.174,2.581,0.031571,STABLE_100_249,False,True,True
067,"Washington, D.C. | DC-4 7:50pm",DayOfWeek,Sunday,177,4,2.26,0.36,6.281,1.9,0.027642,STABLE_100_249,False,True,True
067,Oregon | Pick 4 7pm,seed_shape,double_double,34,2,5.882,0.36,16.349,5.523,0.02427,EXPLORATORY_25_49,False,False,False
067,"Washington, D.C. | DC-4 7:50pm",seed_shape,one_pair,510,7,1.373,0.36,3.815,1.013,0.020239,STRONG_STABLE_250_PLUS,False,True,True
067,"Washington, D.C. | DC-4 7:50pm",seed_spread_bucket,spread_5_6,407,6,1.474,0.36,4.097,1.114,0.019174,STRONG_STABLE_250_PLUS,False,True,True
067,Texas | Daily 4 Evening,seed_highlow,HHHH,46,2,4.348,0.36,12.084,3.988,0.017525,EXPLORATORY_25_49,False,False,True
067,"Washington, D.C. | DC-4 7:50pm",seed_consec_links,1,436,6,1.376,0.36,3.825,1.016,0.016324,STRONG_STABLE_250_PLUS,False,True,True
067,Texas | Daily 4 Evening,seed_highlow,HLHL,57,2,3.509,0.36,9.752,3.149,0.013838,CANDIDATE_50_99,False,False,True
067,West Virginia | Daily 4,seed_parity,OOOE,64,2,3.125,0.36,8.685,2.765,0.012151,CANDIDATE_50_99,False,False,True
067,Maryland | Pick 4 Midday,seed_parity,EOOE,65,2,3.077,0.36,8.552,2.717,0.011939,CANDIDATE_50_99,False,False,True
067,Ontario | Pick 4 Evening,seed_parity,EOOO,65,2,3.077,0.36,8.552,2.717,0.011939,CANDIDATE_50_99,False,False,True
067,"Tri-State (ME, NH & VT) | Pick 4 Evening",seed_parity,OOOO,65,2,3.077,0.36,8.552,2.717,0.011939,CANDIDATE_50_99,False,False,True
067,"Washington, D.C. | DC-4 1:50pm",seed_parity,OOOE,65,2,3.077,0.36,8.552,2.717,0.011939,CANDIDATE_50_99,False,False,True
067,Wisconsin | Pick 4 Midday,seed_parity,EOEE,65,2,3.077,0.36,8.552,2.717,0.011939,CANDIDATE_50_99,False,False,True
067,Florida | Pick 4 Evening,seed_parity,OOEE,66,2,3.03,0.36,8.422,2.671,0.011738,CANDIDATE_50_99,False,False,True
067,"Washington, D.C. | DC-4 7:50pm",seed_shape,all_unique,642,7,1.09,0.36,3.03,0.731,0.011602,STRONG_STABLE_250_PLUS,False,True,True
067,Idaho | Pick 4 Night,seed_parity,EEEO,67,2,2.985,0.36,8.296,2.625,0.011536,CANDIDATE_50_99,False,False,True
067,Oregon | Pick 4 10pm,seed_parity,OOOE,68,2,2.941,0.36,8.174,2.581,0.011342,CANDIDATE_50_99,False,False,True
067,Texas | Daily 4 Evening,seed_parity,EOOE,68,2,2.941,0.36,8.174,2.581,0.011342,CANDIDATE_50_99,False,False,True
067,Oregon | Pick 4 4pm,seed_highlow,HLLH,68,2,2.941,0.36,8.174,2.581,0.011342,CANDIDATE_50_99,False,False,True
067,Texas | Daily 4 Night,seed_highlow,LHHL,68,2,2.941,0.36,8.174,2.581,0.011342,CANDIDATE_50_99,False,False,True
138,Oregon | Pick 4 1pm,seed_parity,OEOE,82,5,6.098,0.351,17.363,5.746,0.257385,CANDIDATE_50_99,False,True,True
138,South Carolina | Pick 4 Midday,seed_parity,EOEO,55,3,5.455,0.351,15.532,5.103,0.063669,CANDIDATE_50_99,False,True,True
138,Indiana | Daily 4 Midday,DayOfWeek,Thursday,176,5,2.841,0.351,8.09,2.49,0.063373,STABLE_100_249,False,True,True
138,"Washington, D.C. | DC-4 11:30pm",seed_parity,EEOO,60,3,5.0,0.351,14.238,4.649,0.058004,CANDIDATE_50_99,False,True,True
138,Michigan | Daily 4 Evening,seed_parity,OEOE,73,3,4.11,0.351,11.702,3.758,0.046887,CANDIDATE_50_99,False,True,True
138,Kentucky | Pick 4 Evening,seed_parity,OOEE,79,3,3.797,0.351,10.813,3.446,0.042994,CANDIDATE_50_99,False,True,True
138,Kentucky | Pick 4 Evening,seed_parity,OEEE,89,3,3.371,0.351,9.598,3.02,0.037679,CANDIDATE_50_99,False,True,True
138,Oregon | Pick 4 1pm,seed_shape,double_double,28,2,7.143,0.351,20.339,6.792,0.029848,EXPLORATORY_25_49,False,False,False
138,Virginia | Pick 4 Night,seed_consec_links,2,105,3,2.857,0.351,8.136,2.506,0.029778,STABLE_100_249,False,True,True
138,North Carolina | Pick 4 Evening,DayOfWeek,Monday,174,4,2.299,0.351,6.546,1.948,0.028829,STABLE_100_249,False,True,True
138,Texas | Daily 4 Day,seed_shape,double_double,32,2,6.25,0.351,17.797,5.899,0.025923,EXPLORATORY_25_49,False,False,False
138,Kentucky | Pick 4 Evening,seed_sum_bucket,sum_14_17,295,5,1.695,0.351,4.826,1.344,0.020408,STRONG_STABLE_250_PLUS,False,True,True
138,Texas | Daily 4 Morning,seed_highlow,HHHH,57,2,3.509,0.351,9.991,3.158,0.013878,CANDIDATE_50_99,False,False,True
138,Oregon | Pick 4 1pm,seed_spread_bucket,spread_0_2,58,2,3.448,0.351,9.819,3.097,0.01361,CANDIDATE_50_99,False,False,True
138,Texas | Daily 4 Day,seed_spread_bucket,spread_0_2,59,2,3.39,0.351,9.653,3.039,0.013355,CANDIDATE_50_99,False,False,True
138,Illinois | Pick 4 Evening,seed_highlow,HHHL,63,2,3.175,0.351,9.04,2.823,0.012406,CANDIDATE_50_99,False,False,True
138,New Mexico | Pick 4 Evening,seed_highlow,HLLH,63,2,3.175,0.351,9.04,2.823,0.012406,CANDIDATE_50_99,False,False,True
138,Missouri | Pick 4 Evening,seed_parity,EEEE,64,2,3.125,0.351,8.898,2.774,0.01219,CANDIDATE_50_99,False,False,True
138,Tennessee | Cash 4 Morning,seed_parity,EOEO,64,2,3.125,0.351,8.898,2.774,0.01219,CANDIDATE_50_99,False,False,True
138,Indiana | Daily 4 Midday,seed_highlow,HHLL,64,2,3.125,0.351,8.898,2.774,0.01219,CANDIDATE_50_99,False,False,True
138,Kentucky | Pick 4 Evening,seed_highlow,LHHL,64,2,3.125,0.351,8.898,2.774,0.01219,CANDIDATE_50_99,False,False,True
138,Tennessee | Cash 4 Evening,seed_spread_bucket,spread_7_plus,495,6,1.212,0.351,3.452,0.861,0.012185,STRONG_STABLE_250_PLUS,False,True,True
